7.0312,11.938,-2.1196,-5.0607
8.6424,21.701,-0.65971,-4.2479
9.4664,2.9122,-1.1338,-1.3866
11.358,5.8708,0.1218,-1.1226
6.8405,18.799,0.35685,2.6496
11.052,12.048,0.5374,4.8023
10.259,0.57787,-0.084765,-1.2139
14.392,0.46613,-0.10544,-5.8566
9.293,31.581,1.6916,1.8653
9.554,-3.0065,-2.6405,-0.71906
6.1151,20.642,-1.4912,-4.0605
5.4056,17.028,-3.3972,-5.2813
11.03,-1.0273,0.30021,-4.3266
9.1725,3.3236,-0.96955,2.1636
11.671,8.02,-1.4233,-2.2655
7.0394,33.457,-3.4339,-8.0824
16.33,-13.289,-0.74059,-8.2878
10.405,11.354,-1.3673,-5.8828
13.473,-4.6646,-2.916,-9.3573
9.2474,25.535,-2.6369,-7.1256
9.461,13.616,-2.0776,-3.4403
12.289,1.4912,-1.354,-0.71849
11.843,8.5846,-3.3317,-5.9698
6.2845,16.738,-1.2574,-3.1022
4.9166,28.841,-0.12929,-0.42354
6.3588,15.127,-1.5327,5.1984
5.3044,10.159,-1.9872,-3.3525
10.198,9.4976,-0.56991,-1.8775
8.636,23.668,0.55716,4.6864
8.7794,1.346,-1.6316,-3.6437
5.4862,16.737,-1.66,-6.2722
12.586,9.8988,-3.0306,-2.8856
11.457,-10.751,-2.3827,-6.2877
9.7028,13.688,-0.14314,-1.0293
13.387,5.9969,-1.1607,-0.26959
7.1013,16.553,0.081253,1.3618
11.375,-1.3909,-0.052622,-7.0161
11.156,5.2116,-0.46856,-10.213
11.158,6.0049,0.084211,-3.7533
7.5814,21.172,1.1545,5.8336
11.084,10.727,-0.18425,-0.9792
8.2923,9.2444,-0.39758,-2.611
7.0268,27.94,-1.0607,-3.6197
6.0092,17.028,-2.7568,-2.1146
13.442,-6.6142,-1.7141,-2.9504
7.1943,11.137,-0.53918,-0.69523
9.4265,16.2,-2.5718,-12.447
5.9914,19.031,-0.33789,-2.597
9.0145,17.415,-0.54376,-2.2506
-0.71946,33.889,-0.85855,-5.7043
6.395,36.345,-0.57371,-2.4384
5.269,5.9045,-0.96631,-4.992
6.6354,12.637,-1.0312,-0.096805
9.2927,9.0005,-1.0124,-4.9543
8.9209,11.262,0.31445,3.3961
16.449,4.365,-1.1279,-3.3364
8.1036,14.232,-4.7351,-5.5658
9.1707,9.0443,-1.6875,3.717
4.7952,20.849,-0.72286,-2.3577
8.4167,17.733,0.35725,4.1043
5.5624,12.993,0.95207,-3.7088
10.1,11.356,-2.3314,1.1861
12.829,-11.163,0.07603,-5.4839
11.341,4.2028,-0.66353,-2.717
7.6763,5.9848,-1.2947,-4.5504
4.5921,15.578,-0.96501,-6.8445
14.842,-1.1933,-1.0397,-7.4954
16.799,-17.04,-0.8015,-0.51026
10.4,-0.82829,-0.664,-7.207
6.7169,3.6764,-1.9497,-8.971
13.973,-19.154,-2.4779,-1.3886
8.0344,11.438,0.3658,-0.94555
8.4418,20.952,-1.3108,-2.1786
12.94,-0.39889,1.0005,-3.0559
5.4057,16.994,-2.307,-5.6279
3.5102,14.995,-1.8402,-3.2195
11.395,17.324,1.01,0.58285
11.329,2.8703,0.99066,6.0497
10.316,17.569,-2.4552,-7.2992
11.647,6.9919,-0.70795,-3.0705
13.589,-2.5809,0.89662,2.6671
13.219,9.0187,0.88475,3.0423
8.1143,20.289,-2.8171,-12.419
12.686,0.76201,1.2887,-0.89583
10.575,16.973,-0.064294,-3.8913
8.3233,26.163,-0.67848,-2.5721
6.0423,16.832,-1.319,-1.7315
12.146,0.89003,-2.3661,-3.5407
8.8272,13.998,-0.86562,1.0705
10.154,10.44,-1.3631,-2.0265
7.3701,20.653,2.267,2.9702
4.8575,18.117,-0.73121,0.60983
10.569,12.355,-1.2452,-1.9142
9.7939,16.846,-1.0198,-7.5217
13.977,0.015802,-1.8665,-3.9274
12.659,2.9372,1.93,-4.2165
13.493,-10.256,-0.099112,2.1178
7.5163,4.5216,-0.89408,-9.9892
6.8946,3.6902,0.58854,-2.4818
5.7909,8.0299,-1.0468,-2.7506
11.652,2.8598,-1.1382,-3.337
19.25,-26.738,-1.7872,2.2045
12.413,20.201,-1.8704,-4.1176
7.436,19.953,1.2692,-1.678
12.775,-15.041,0.086817,0.6209
6.2578,7.6418,-0.87706,-6.9077
5.2756,18.312,1.4103,2.4648
12.379,-11.279,-0.96658,-2.0989
7.42,10.432,-0.58982,-3.7166
11.048,14.22,-3.008,-8.1215
14.665,-4.3326,-0.32786,-6.0289
11.33,4.3195,-3.0468,-12.44
13.083,-7.2721,-2.3976,-6.5343
4.6742,16.159,0.34263,1.6497
12.194,-7.96,-0.50329,-4.676
17.093,-5.861,-2.2336,0.52339
11.795,0.15306,-1.563,-6.857
4.8895,26.324,-0.63734,4.8039
9.3263,19.455,-0.68884,-4.8805
8.3418,20.506,-3.4203,-6.2938
11.27,4.7196,-2.7052,-0.69154
11.367,0.75238,-3.5073,-2.5783
11.345,-4.9361,-1.1025,-5.7231
8.7935,11.796,-3.434,-4.1464
8.0124,20.346,-0.00739,-5.2901
8.0446,9.9042,-2.4219,-10.918
12.831,-0.072772,-2.5647,-3.105
3.8543,27.439,1.5322,-5.0672
9.3125,16.512,2.0581,-5.6635
10.897,-5.4146,-2.1586,-4.9416
7.835,14.711,-1.0524,1.6205
11.583,5.8199,1.7761,5.294
9.7635,7.3543,-1.7641,-9.216
6.888,22.472,1.4289,0.76981
10.535,3.8319,0.15938,1.4617
9.1105,3.5164,-0.92148,0.42028
8.6406,13.413,-1.4994,1.5436
7.6408,17.242,1.3945,5.9709
10.204,5.7844,0.0055771,1.4122
3.8771,28.819,-1.8949,-9.173
8.6789,-0.97833,-0.4446,-2.0323
8.1973,3.6923,-2.2416,-9.5419
6.9756,-9.3413,-0.78936,1.4975
12.165,7.0397,1.1664,6.1573
7.5647,5.8562,-0.24785,-8.6592
11.793,1.744,-2.0743,-1.7782
13.236,8.3955,-0.50788,-3.4244
9.4797,9.6364,-1.9868,-6.1011
10.921,2.3113,1.8557,-1.7315
12.121,-3.777,-3.5367,-2.5205
9.7314,6.7187,-1.9327,-3.0995
11.794,8.5662,0.091,-1.7666
5.8125,5.8107,-2.1601,-3.3253
13.683,-1.2498,-0.9747,0.47395
6.718,21.994,-0.074347,-4.5602
3.9344,11.011,0.77865,-3.0269
14.592,2.4824,-2.3111,-2.6318
9.792,13.938,-1.2402,2.0169
11.489,-2.5512,-1.667,0.23899
8.7952,-1.1456,-1.1616,-3.6344
6.6151,19.453,-0.47747,-6.7325
-0.19195,38.533,-1.8749,-12.257
12.077,7.7054,0.13153,-4.4448
9.0492,16.328,-0.39656,1.7357
9.3455,0.12366,-1.668,-5.8641
11.345,9.4745,-0.60975,-1.4524
5.2926,14.503,0.39191,-0.19057
7.5807,9.2434,0.40447,-8.3632
13.805,-13.397,-0.05501,2.6601
11.983,12.084,-1.0919,3.7282
5.7505,19.44,-1.877,-4.4473
2.6926,33.272,-0.68307,0.86176
8.1054,24.523,-1.6592,-6.5571
10.71,-2.7431,-1.4696,-1.6828
13.126,5.7383,0.30789,6.162
10.311,7.1635,1.0464,4.5179
6.2777,24.086,-0.15737,-4.1097
11.015,14.43,1.9038,-2.102
6.1118,23.731,-3.1627,-6.0639
6.8128,9.0157,-0.96791,-3.7556
7.8318,12.117,-0.86525,-3.0106
5.9226,19.743,1.2833,4.7355
9.1013,35.303,-0.29109,-1.1867
7.0152,24.833,-1.458,1.956
9.0525,28.739,-0.21622,-1.97
8.4663,14.929,-0.091448,-2.089
8.6409,12.901,-0.74173,0.077278
8.33,16.835,-3.8673,-5.8554
14.09,-5.8754,0.44685,-1.5415
12.024,13.113,-5.9378,-15.792
10.196,6.2804,-0.84516,-6.5536
5.1347,8.5501,-3.1939,-4.199
4.6078,27.687,-1.5022,-1.9103
3.4837,10.899,0.97786,-5.0111
18.64,-27.124,-1.7262,-3.6826
13.225,2.6763,1.7113,2.8621
10.852,-1.5948,0.10084,-5.3342
6.7688,8.3774,-1.3485,-6.9079
6.1979,15.696,-2.2778,-0.86749
11.816,-0.19041,-1.7013,-9.999
15.191,-6.0451,-0.47038,-0.69132
4.3838,23.443,-4.3524,-4.7119
8.5095,2.208,-0.13017,-7.7697
9.7204,-1.0982,-0.60478,-2.8487
3.3933,6.8798,0.15805,-5.2483
12.79,-1.7056,1.8956,1.6485
8.6247,16.546,-1.4578,-5.1184
16.342,-12.588,-2.3867,-10.679
8.7035,15.061,0.66825,1.598
11.357,9.0994,0.26513,0.91937
6.211,24.854,-1.2021,-5.4004
7.9276,20.785,-1.8393,-2.4688
6.1238,11.671,-0.64798,-7.0308
11.302,-1.9078,-2.5978,-9.5839
14.318,-1.8198,-0.90653,-6.7713
8.0311,7.3538,-1.9022,-4.724
11.447,16.16,-2.1587,-6.5156
8.3272,22.953,0.36889,5.5349
10.339,7.9579,-0.95708,-3.1768
13.968,-4.7826,0.91074,1.7714
10.399,11.129,-2.5364,-3.3578
6.5612,10.897,-0.66021,-1.2297
7.1573,13.723,-2.4795,-4.5692
9.4366,5.1031,-0.125,2.5314
9.3643,10.344,0.8456,-4.1795
7.1284,23.782,0.44743,4.7166
10.599,12.502,-3.9916,-5.1599
14.201,7.1876,-0.03589,-5.4519
9.167,2.6773,-0.98768,0.7832
9.3215,11.037,-0.52727,1.7194
2.6984,17.42,-1.7742,1.6286
7.4312,17.139,-3.3348,-7.9276
5.379,21.519,0.2626,4.4533
8.719,21.361,-1.7171,-3.1822
11.743,12.642,-1.4664,-8.6625
15.052,1.2658,-0.76191,-5.275
15.965,-10.125,2.5875,5.5333
9.6123,5.1219,2.2437,7.9457
8.938,-5.844,-2.8649,-9.8096
12.711,-1.9824,-1.6705,-4.3828
11.626,-8.2079,0.39637,-3.1326
12.538,9.4131,-3.9317,-1.0231
12.581,9.0887,0.75932,-3.3998
5.0904,20.707,-1.4458,0.84663
11.792,0.74743,0.9789,-2.1497
9.6964,9.858,-2.2443,-2.2327
7.4785,26.754,-2.3046,-9.4476
7.6996,24.192,2.2731,6.9973
14.25,-5.6205,-0.16842,-9.223
7.3144,15.69,-1.4381,-2.5634
5.8979,8.7637,-2.4608,-3.7636
10.712,9.5115,0.56037,-3.4426
16.669,-1.8716,-0.51618,-5.5517
10.085,14.974,-4.2018,-5.7363
11.023,-6.623,-2.2774,-8.4301
6.8882,19.378,3.2003,3.2046
15.553,-12.014,-1.0166,-12.587
10.415,4.0185,-3.8278,-14.299
11.758,10.126,-2.2558,-5.0355
6.8423,17.841,-1.5938,-0.099578
12.833,-0.00036821,-0.017718,-7.1203
11.291,9.786,-1.2302,-1.0438
6.166,30.092,-0.85635,-1.1082
10.132,2.7183,-1.0253,-5.0335
8.5055,0.77,-2.3581,-5.1183
10.362,-2.1213,0.6586,6.919
9.169,2.4368,-1.5166,-8.5245
9.3702,4.1381,-1.6554,-2.3549
6.5742,20.694,-0.72424,-1.8825
8.9278,-6.0924,-1.0947,-2.0498
12.542,3.872,-1.7376,-4.1263
15.786,-11.882,-0.82025,-1.7761
6.151,25.863,1.9883,0.63006
17.885,-17.457,-0.23451,-7.5946
15.061,-3.9031,-1.9264,-6.3701
10.559,-0.79498,-2.2297,-4.0495
9.001,4.9282,-1.3379,-2.6292
7.6828,11.403,-3.2288,-4.2961
12.762,-0.35219,1.582,8.4047
7.6963,9.2616,-0.71112,-8.1761
8.4681,20.615,-2.6453,-3.1606
12.931,5.4585,-0.82943,-2.2835
11.446,19.371,-3.0414,-6.191
12.974,-1.2404,-0.17644,-4.1152
11.674,12.546,-1.2566,-3.8174
8.6704,-5.5914,-0.94059,-0.60366
8.2958,17.118,-0.48828,-0.78705
12.641,4.7182,0.20733,-6.6341
7.7739,10.279,-2.1452,-1.6447
13.936,4.2404,-3.0747,-5.2659
12.622,8.7975,-1.1469,3.2032
10.954,13.984,-2.1638,-8.5179
10.011,11.321,-0.39899,-4.547
11.213,9.9253,-3.6229,-12.876
21.697,-25.02,0.21421,-1.1664
9.6271,0.15116,-0.56669,1.0247
4.8374,18.069,-2.572,-6.9822
16.352,-5.526,-1.4486,-5.4333
12.023,10.8,0.18492,-2.2219
7.8511,6.7775,2.4315,1.6029
18.681,-16.42,-1.4965,-0.27386
11.827,27.392,0.95439,-0.014515
10.976,0.73069,-2.2172,-6.4625
7.4202,29.406,-0.70741,-0.40883
6.468,24.01,-1.2934,-8.0672
4.1348,17.417,-0.5188,-0.24817
8.5973,10.466,-1.7044,-4.7569
6.5073,14.54,-3.0102,1.2397
12.148,6.6965,-1.3829,-5.7746
8.9465,21.376,-0.37822,-0.63086
15.867,-18.923,-1.7158,-3.674
15.01,12.29,-1.2607,-7.0562
10.544,12.914,-0.43149,0.82182
9.0622,5.8411,-0.23742,-9.4058
13.821,-2.0367,-2.0375,-11.156
6.1975,19.376,-1.3795,-8.0104
